CustomerID,Name,Age,Gender,City,EmploymentType,Income,LoanAmount,LoanTerm,CreditScore,PreviousDefaults,Approved,Defaulted
1542,Omar Ali,31,Female,Abu Dhabi,Self-Employed,5065.34,164060.36,24,321,2,False,False
1543,Sara Khan,45,Male,Sharjah,Salaried,19730.71,116300.88,36,586,0,True,False
1544,Sara Joseph,33,Male,Abu Dhabi,Salaried,13006.71,89953.63,24,690,2,True,False
1545,Sara Ahmed,24,Male,Fujairah,Salaried,18158.08,123085.84,24,367,2,False,False
1546,John Khan,55,Male,Abu Dhabi,Salaried,13398.06,190849.47,12,643,2,True,False
1547,John Ali,35,Male,Sharjah,Salaried,20833.93,89260.22,12,548,1,False,True
1548,John Ali,26,Male,Abu Dhabi,Self-Employed,17997.82,76270.12,60,610,1,False,False
1549,John Khan,35,Male,Dubai,Salaried,29486.95,139367.32,24,550,0,False,False
1550,Fatima Ali,49,Female,Abu Dhabi,Salaried,18942.49,197612.73,36,443,2,False,False
1551,Laila Joseph,43,Male,Dubai,Self-Employed,25307.36,91156.75,12,821,1,False,False
1552,Ali Ali,55,Male,Ajman,Salaried,15811.05,109933.28,36,325,0,False,False
1553,Ali Joseph,46,Male,Fujairah,Salaried,9601.89,92128.53,48,827,2,True,False
1554,Fatima Joseph,46,Male,Ajman,Self-Employed,9225.2,114556.42,60,850,2,True,False
1555,Zara Ali,36,Female,Fujairah,Salaried,8389.48,74865.7,48,791,1,True,False
1556,Zara Joseph,45,Female,Dubai,Salaried,27803.37,80177.93,60,325,1,True,False
1557,Omar Ahmed,49,Male,Ajman,Self-Employed,17071.15,120715.34,60,371,0,False,False
1558,Ayesha Ahmed,55,Female,Dubai,Salaried,26037.84,68590.27,48,340,0,False,False
1559,John Ali,32,Female,Sharjah,Salaried,18071.33,94969.09,48,657,2,False,False
1560,Fatima Ahmed,30,Male,Dubai,Salaried,7541.88,176665.82,36,313,0,False,False
1561,John Joseph,38,Male,Fujairah,Salaried,15037.5,132194.32,36,452,0,True,False
1562,Fatima Joseph,59,Male,Dubai,Salaried,14611.04,178422.75,12,810,2,True,True
1563,Ali Khan,32,Female,Ajman,Salaried,11489.06,162936.74,48,672,0,False,False
1564,Omar Ahmed,41,Female,Dubai,Self-Employed,12626.89,189747.05,60,676,1,False,True
1565,James Ali,52,Male,Sharjah,Self-Employed,11328.8,80808.76,36,638,2,True,True
1566,James Ali,55,Female,Sharjah,Salaried,21656.43,175790.37,60,503,1,True,False
1567,Ayesha Ali,48,Male,Ajman,Self-Employed,10395.86,195941.11,36,830,1,True,True
1568,Laila Joseph,44,Female,Dubai,Self-Employed,11092.58,156896.52,48,523,2,False,False
1569,James Ali,42,Male,Sharjah,Salaried,24078.97,160184.66,36,361,1,True,False
1570,Khalid Khan,46,Female,Abu Dhabi,Salaried,6278.42,47444.01,24,500,2,True,False
1571,Laila Smith,52,Male,Fujairah,Self-Employed,11741.03,159809.11,36,304,0,True,True
1572,Ali Khan,56,Female,Dubai,Self-Employed,5961.29,35204.5,12,607,1,True,False
1573,Khalid Ahmed,40,Male,Sharjah,Salaried,27117.96,36461.14,48,571,2,True,False
1574,Laila Ali,42,Male,Dubai,Salaried,7791.88,55410.12,36,329,1,True,False
1575,Ali Joseph,37,Male,Fujairah,Self-Employed,26012.32,82257.79,24,652,0,True,False
1576,Laila Smith,54,Male,Fujairah,Self-Employed,13714.04,75022.09,12,565,2,False,False
1577,Zara Ahmed,58,Male,Sharjah,Salaried,6959.81,136456.82,36,652,1,False,False
1578,Fatima Joseph,23,Female,Abu Dhabi,Self-Employed,9661.92,170588.2,48,766,0,True,False
1579,James Ahmed,29,Male,Sharjah,Self-Employed,14363.8,90403.9,24,735,1,True,True
1580,James Ahmed,53,Female,Fujairah,Salaried,17779.1,158871.86,48,701,0,True,False
1581,John Joseph,57,Male,Dubai,Self-Employed,11012.47,160118.93,24,644,0,False,False
1582,John Khan,42,Male,Sharjah,Salaried,27942.13,33758.11,48,751,0,True,False
1583,Fatima Khan,35,Male,Sharjah,Self-Employed,26255.23,27185.79,36,455,0,True,False
1584,Fatima Joseph,40,Female,Dubai,Salaried,18824.43,159232.33,24,409,0,False,False
1585,Ayesha Khan,49,Female,Ajman,Salaried,20159.46,22145.44,36,599,2,True,False
1586,Omar Smith,26,Male,Sharjah,Salaried,15896.97,126857.04,24,386,0,True,False
1587,Zara Joseph,51,Male,Dubai,Self-Employed,5394.99,37944.7,60,417,2,False,False
1588,James Khan,25,Female,Abu Dhabi,Salaried,17730.84,169952.05,24,385,2,True,False
1589,Laila Smith,60,Male,Abu Dhabi,Salaried,19842.6,56775.26,60,377,1,False,True
1590,Laila Joseph,51,Male,Dubai,Self-Employed,8422.73,107630.51,48,799,0,False,False
1591,Ayesha Ali,60,Male,Sharjah,Salaried,6411.99,62091.17,12,310,0,True,False
1592,James Ali,36,Female,Fujairah,Salaried,27176.36,151507.46,36,654,0,True,False
1593,Khalid Joseph,49,Female,Dubai,Salaried,21214.35,19029.58,12,510,1,False,False
1594,Laila Khan,40,Male,Fujairah,Salaried,11002.34,90553.19,60,398,0,True,False
1595,Khalid Smith,49,Male,Dubai,Salaried,26783.69,69578.69,24,550,1,False,True
1596,Khalid Khan,31,Male,Dubai,Salaried,10875.54,134931.45,24,670,0,True,True
1597,Khalid Smith,25,Female,Fujairah,Salaried,23091.62,131063.23,24,725,0,True,False
1598,Sara Joseph,36,Female,Fujairah,Salaried,16646.42,106953.34,36,797,1,False,True
1599,John Ahmed,43,Male,Dubai,Self-Employed,22468.73,28947.4,12,785,0,False,False
1600,Fatima Khan,56,Female,Dubai,Self-Employed,7604.99,51171.4,12,841,1,True,False
1601,Zara Ahmed,60,Female,Sharjah,Self-Employed,11488.54,79040.04,60,783,0,False,False
1602,James Ahmed,59,Male,Ajman,Self-Employed,17462.91,54902.2,48,419,2,False,False
1603,James Smith,58,Female,Ajman,Salaried,8361.8,86327.75,48,751,2,True,False
1604,Ayesha Khan,52,Male,Ajman,Salaried,9889.93,170752.8,60,789,2,False,False
1605,John Smith,29,Male,Sharjah,Self-Employed,29035.37,67365.92,48,690,0,False,False
1606,Fatima Ahmed,39,Male,Dubai,Self-Employed,15402.4,28384.84,36,478,2,True,False
1607,Omar Ali,35,Male,Fujairah,Self-Employed,29758.75,150053.17,24,725,1,False,True
1608,Omar Joseph,41,Female,Fujairah,Self-Employed,19828.88,181454.87,12,521,1,True,True
1609,Omar Ali,35,Female,Fujairah,Salaried,15039.11,53132.5,12,652,2,True,False
1610,Ali Ali,28,Male,Ajman,Salaried,14582.54,123678.92,36,365,0,False,True
1611,Ali Ali,27,Male,Fujairah,Self-Employed,9258.47,107576.97,36,791,0,True,True
1612,Khalid Ahmed,49,Female,Dubai,Self-Employed,13366.65,95157.92,60,833,2,False,False
1613,Laila Khan,58,Female,Fujairah,Salaried,12893.1,186673.11,24,409,1,True,True
1614,Khalid Joseph,42,Female,Sharjah,Salaried,18822.3,111562.06,12,309,1,True,False
1615,Ayesha Joseph,36,Male,Ajman,Salaried,25727.26,41950.96,48,675,1,False,False
1616,James Ahmed,47,Female,Fujairah,Self-Employed,10447.97,183632.63,60,372,0,True,False
1617,Zara Ali,58,Male,Ajman,Salaried,22442.48,31627.44,24,313,1,True,False
1618,Laila Khan,33,Male,Dubai,Self-Employed,10545.08,196897.23,24,731,0,True,True
1619,Zara Ali,42,Female,Fujairah,Salaried,23857.82,18627.71,60,357,0,False,False
1620,Zara Khan,39,Female,Fujairah,Self-Employed,17588.05,74931.81,48,540,2,True,True
1621,Omar Smith,59,Male,Abu Dhabi,Self-Employed,24429.89,179475.47,12,748,1,True,False
1622,Ali Khan,56,Male,Sharjah,Self-Employed,26691.16,180625.76,12,486,2,True,False
1623,John Ahmed,55,Female,Abu Dhabi,Self-Employed,13950.19,28556.9,24,557,1,True,True
1624,James Smith,24,Male,Dubai,Self-Employed,19945.4,109050.12,36,347,2,False,False
1625,Omar Khan,58,Female,Abu Dhabi,Self-Employed,27866.66,16100.99,60,480,2,True,False
1626,Fatima Khan,26,Female,Ajman,Salaried,6663.56,49177.19,60,781,0,False,False
1627,Laila Smith,28,Female,Abu Dhabi,Self-Employed,29365.52,144205.97,24,612,0,True,False
1628,Omar Ahmed,60,Male,Dubai,Self-Employed,21842.73,56670.37,24,744,1,False,False
1629,Sara Ali,27,Female,Sharjah,Self-Employed,9204.9,154548.06,60,577,0,True,False
1630,Omar Smith,44,Male,Fujairah,Self-Employed,15980.46,76697.08,12,420,2,False,False
1631,Ayesha Joseph,38,Male,Fujairah,Self-Employed,7576.25,104048.63,24,366,0,False,True
1632,Omar Smith,40,Female,Dubai,Salaried,17714.27,166683.85,48,377,2,True,True
1633,Fatima Khan,45,Female,Fujairah,Self-Employed,9530.96,119802.37,24,336,2,True,True
1634,James Joseph,48,Female,Fujairah,Salaried,24384.19,118271.01,24,537,2,False,True
1635,Omar Ahmed,25,Male,Fujairah,Salaried,25894.37,160679.41,36,429,1,True,True
1636,James Joseph,32,Male,Sharjah,Self-Employed,9782.89,163131.15,60,535,0,False,False
1637,Ayesha Ahmed,54,Female,Ajman,Self-Employed,23291.37,106468.77,36,594,0,False,False
1638,Khalid Smith,45,Male,Fujairah,Self-Employed,13588.14,95455.69,24,648,0,False,False
1639,Khalid Ali,60,Female,Fujairah,Self-Employed,26978.45,185021.02,12,554,2,False,False
1640,Zara Joseph,39,Female,Abu Dhabi,Self-Employed,20023.49,169506.3,48,714,1,True,True
1641,Sara Ali,54,Male,Dubai,Salaried,24050.55,161652.24,36,580,0,False,False
1642,Omar Khan,60,Female,Ajman,Self-Employed,15742.49,121918.14,60,564,1,True,False
1643,Sara Joseph,22,Female,Fujairah,Salaried,7125.09,59563.83,48,384,0,True,False
1644,Fatima Ali,37,Female,Dubai,Self-Employed,14804.72,167561.16,48,742,2,False,True
1645,Ayesha Ahmed,55,Female,Dubai,Salaried,14608.99,135815.41,36,485,0,False,False
1646,Ayesha Ali,48,Female,Dubai,Self-Employed,13105.13,182772.91,36,718,1,True,False
1647,Omar Ahmed,29,Female,Abu Dhabi,Self-Employed,6802.52,167973.37,60,471,1,False,True
1648,John Smith,42,Male,Abu Dhabi,Self-Employed,26782.33,199808.47,48,476,1,False,False
1649,Sara Joseph,36,Female,Fujairah,Salaried,23968.52,87368.74,60,353,2,False,True
1650,Khalid Khan,35,Male,Dubai,Salaried,24244.51,171529.24,24,749,2,False,False
1651,Sara Ali,34,Male,Sharjah,Self-Employed,8685.74,174963.09,48,770,1,False,False
1652,John Smith,45,Female,Ajman,Salaried,6290.14,46917.58,48,520,1,False,False
1653,Fatima Ali,37,Female,Fujairah,Self-Employed,23680.21,146558.86,24,407,2,True,False
1654,Ali Smith,35,Female,Ajman,Self-Employed,7219.43,145672.24,12,759,0,True,False
1655,Omar Khan,43,Female,Ajman,Self-Employed,9326.48,88560.52,24,697,0,False,False
1656,Ayesha Ahmed,53,Female,Ajman,Self-Employed,24588.92,193575.81,36,579,2,False,False
1657,Omar Ali,42,Male,Fujairah,Self-Employed,26211.04,94763.77,48,559,0,True,False
1658,Laila Joseph,56,Female,Sharjah,Salaried,11628.46,38556.55,48,731,1,False,True
1659,Zara Joseph,43,Male,Sharjah,Salaried,6900.78,153332.41,24,512,0,True,False
1660,John Ali,38,Male,Ajman,Self-Employed,14960.7,147934.78,24,547,2,False,False
1661,Ayesha Smith,54,Female,Ajman,Self-Employed,11150.05,191227.91,24,433,1,False,False
1662,John Ahmed,37,Female,Dubai,Salaried,6753.49,149766.33,36,670,1,True,True
1663,Zara Ali,57,Female,Sharjah,Salaried,7169.09,29342.44,36,814,0,False,False
1664,Omar Joseph,48,Male,Sharjah,Self-Employed,16759.6,90759.54,12,822,2,False,False
1665,John Khan,50,Female,Ajman,Self-Employed,18689.0,37979.63,60,316,2,False,False
1666,Ayesha Joseph,42,Female,Dubai,Salaried,11905.66,41173.54,24,537,0,True,False
1667,Ali Joseph,48,Female,Dubai,Self-Employed,11955.99,101423.95,24,847,1,True,False
1668,Sara Khan,24,Female,Dubai,Salaried,26891.76,111067.48,48,333,1,False,False
1669,Fatima Smith,56,Male,Sharjah,Self-Employed,23330.81,105065.12,24,567,1,False,False
1670,Ali Ahmed,33,Female,Fujairah,Self-Employed,12050.65,13170.53,24,531,2,False,False
1671,Ayesha Ahmed,55,Female,Ajman,Self-Employed,28141.78,174260.23,48,609,0,True,True
1672,Fatima Khan,25,Male,Dubai,Salaried,13883.54,81038.73,36,728,1,True,False
1673,Zara Ali,55,Female,Abu Dhabi,Salaried,17223.98,124440.31,36,359,2,False,False
1674,Sara Smith,56,Female,Sharjah,Self-Employed,25191.28,169505.61,12,685,1,False,False
1675,Ali Smith,55,Male,Dubai,Salaried,12776.22,154818.88,60,393,2,True,False
1676,Fatima Ali,25,Female,Ajman,Salaried,11477.89,143679.71,24,619,0,True,False
1677,Ayesha Ali,50,Male,Dubai,Salaried,9334.72,107851.98,24,783,0,False,True
1678,Sara Khan,46,Male,Abu Dhabi,Salaried,7096.19,177704.23,36,671,0,True,False
1679,Ayesha Smith,23,Male,Dubai,Self-Employed,12420.81,95458.25,60,390,2,True,False
1680,Zara Joseph,44,Female,Sharjah,Self-Employed,16415.46,150870.24,48,543,2,False,False
1681,Omar Ahmed,56,Male,Fujairah,Salaried,8533.98,188364.32,60,573,1,True,True
1682,Omar Ahmed,60,Male,Dubai,Self-Employed,29292.47,184366.43,48,689,2,True,True
1683,Khalid Smith,31,Female,Abu Dhabi,Salaried,15112.45,36865.12,60,428,0,True,False
1684,Laila Khan,46,Male,Ajman,Self-Employed,28865.09,15790.63,24,577,1,True,False
1685,John Khan,57,Male,Abu Dhabi,Self-Employed,17306.92,154412.04,60,766,0,True,False
1686,John Ahmed,50,Female,Fujairah,Self-Employed,20392.11,149653.05,36,495,2,False,False
1687,Ali Ali,43,Male,Sharjah,Self-Employed,9656.66,146271.5,12,639,2,True,False
1688,Ali Ali,46,Male,Ajman,Salaried,12200.9,15449.18,24,568,0,False,False
1689,Omar Joseph,37,Female,Ajman,Self-Employed,6041.45,120118.64,36,385,2,False,False
1690,Omar Smith,23,Male,Ajman,Self-Employed,20675.12,77339.64,24,525,2,False,False
1691,Khalid Joseph,45,Female,Ajman,Salaried,6851.72,83977.04,12,726,2,True,False
1692,Ali Ali,22,Male,Dubai,Salaried,18900.31,11733.09,36,793,2,False,False
1693,Laila Ahmed,57,Male,Abu Dhabi,Salaried,10182.86,33038.11,36,833,2,False,False
1694,Khalid Smith,57,Female,Sharjah,Salaried,19728.03,153162.27,36,770,2,True,False
1695,Fatima Khan,49,Male,Fujairah,Salaried,19713.1,177713.94,48,785,0,True,False
1696,Ayesha Smith,29,Female,Ajman,Salaried,25195.71,58611.03,60,829,1,False,False
1697,Ayesha Joseph,30,Male,Sharjah,Salaried,26815.94,40181.55,24,849,0,True,False
1698,Ali Smith,44,Male,Dubai,Self-Employed,27456.94,107705.45,48,848,2,False,False
1699,James Joseph,47,Female,Fujairah,Salaried,20270.3,85852.5,36,524,1,False,False
1700,Zara Khan,57,Female,Sharjah,Salaried,6983.74,77908.7,24,383,1,False,False
1701,Ayesha Ali,31,Female,Sharjah,Self-Employed,29134.2,26527.26,12,598,2,False,False
1702,Ali Joseph,49,Female,Dubai,Salaried,24747.72,127575.54,48,563,1,True,True
1703,James Khan,41,Male,Sharjah,Self-Employed,12767.01,31202.55,48,751,2,False,True
1704,John Ahmed,57,Male,Sharjah,Salaried,6525.64,30948.88,24,338,0,False,False
1705,Ali Smith,38,Male,Abu Dhabi,Self-Employed,23983.11,160457.26,24,612,2,True,False
1706,James Ali,24,Female,Ajman,Salaried,28872.94,162848.23,60,334,1,True,False
1707,Fatima Khan,56,Male,Dubai,Self-Employed,26761.68,93340.38,24,683,2,False,False
1708,Laila Ahmed,43,Female,Sharjah,Self-Employed,15420.72,12996.78,24,457,1,True,False
1709,James Joseph,38,Female,Abu Dhabi,Self-Employed,8400.83,129534.02,24,704,2,False,False
1710,Sara Ahmed,59,Male,Fujairah,Self-Employed,15219.2,150388.32,24,813,1,True,True
1711,Sara Khan,41,Male,Fujairah,Salaried,26522.38,137979.75,48,648,1,True,True
1712,Ali Joseph,32,Female,Sharjah,Salaried,28559.83,80448.3,48,824,1,False,False
1713,John Joseph,56,Male,Ajman,Self-Employed,7054.65,158442.55,60,402,2,True,False
1714,Ayesha Khan,25,Male,Fujairah,Self-Employed,12473.38,160758.43,60,469,1,True,False
1715,James Khan,60,Male,Fujairah,Salaried,17933.73,132377.63,60,787,1,False,False
1716,Ayesha Joseph,41,Male,Ajman,Salaried,14041.12,67568.55,60,569,2,True,False
1717,Omar Smith,48,Female,Ajman,Salaried,13407.14,88000.17,60,478,0,True,False
1718,Omar Ali,24,Female,Ajman,Salaried,12461.45,31385.13,24,668,2,False,False
1719,John Ahmed,28,Male,Sharjah,Self-Employed,16558.59,173173.57,36,569,0,True,False
1720,Omar Ali,51,Male,Abu Dhabi,Self-Employed,28564.61,98976.7,60,644,1,False,True
1721,Ayesha Khan,52,Female,Dubai,Self-Employed,18349.18,176351.88,36,778,0,False,False
1722,Ali Ali,44,Female,Sharjah,Salaried,25849.75,138088.7,60,652,1,False,False
1723,Ayesha Ali,27,Female,Ajman,Salaried,8884.6,180605.98,60,568,2,True,False
1724,James Smith,36,Male,Sharjah,Self-Employed,5047.02,13466.15,12,557,1,False,False
1725,Sara Khan,52,Female,Abu Dhabi,Self-Employed,8112.14,76366.9,36,648,0,True,False
1726,Omar Khan,46,Male,Dubai,Self-Employed,5634.96,125611.79,48,403,0,True,False
1727,Zara Ahmed,23,Male,Ajman,Salaried,28502.93,97402.26,36,334,1,False,False
1728,Ali Ali,41,Female,Dubai,Self-Employed,27596.63,39658.2,36,542,2,False,False
1729,Fatima Khan,33,Female,Ajman,Salaried,14200.36,138023.28,36,839,2,False,True
1730,John Joseph,29,Male,Fujairah,Salaried,11752.27,26221.2,24,536,1,True,False
1731,Zara Ahmed,25,Female,Abu Dhabi,Salaried,20090.03,183047.36,36,468,1,False,False
1732,Fatima Joseph,46,Male,Sharjah,Self-Employed,22806.69,148164.19,48,752,0,False,False
1733,John Smith,21,Male,Ajman,Salaried,25114.82,157094.09,48,673,2,True,False
1734,John Ali,32,Female,Abu Dhabi,Self-Employed,10932.11,148597.35,60,570,2,True,True
1735,Khalid Ali,45,Female,Fujairah,Salaried,7211.52,33988.6,24,500,0,True,False
1736,Ali Khan,31,Female,Dubai,Salaried,19639.52,160046.44,60,450,1,False,False
1737,Ayesha Joseph,37,Female,Ajman,Self-Employed,22501.66,44364.06,36,586,1,True,True
1738,Sara Ali,42,Male,Abu Dhabi,Self-Employed,28034.16,45640.25,12,646,0,True,False
1739,Khalid Ahmed,58,Male,Ajman,Self-Employed,17824.78,158261.36,60,586,1,True,True
1740,Ali Smith,22,Male,Sharjah,Salaried,9958.16,71492.21,12,399,0,True,False
1741,Khalid Smith,45,Male,Abu Dhabi,Salaried,17703.96,176905.45,48,598,1,False,True
1742,Zara Ahmed,47,Female,Ajman,Salaried,29283.11,55075.28,48,686,0,False,True
1743,James Joseph,25,Female,Abu Dhabi,Salaried,17474.69,17941.36,60,836,2,False,False
1744,Omar Ahmed,53,Female,Fujairah,Salaried,6117.9,178349.16,24,696,1,False,False
1745,Omar Ali,48,Female,Sharjah,Salaried,19720.56,25829.76,12,630,2,True,False
1746,John Joseph,37,Male,Fujairah,Self-Employed,21129.32,53598.93,24,644,2,True,False
1747,Zara Joseph,24,Male,Fujairah,Salaried,23434.82,81015.1,60,402,0,False,False
1748,Ali Ali,46,Female,Dubai,Self-Employed,11931.8,32394.48,36,552,0,True,False
1749,James Smith,42,Male,Ajman,Salaried,8514.89,31485.5,60,325,2,False,False
1750,Omar Ali,21,Male,Fujairah,Salaried,9974.67,198794.39,60,536,2,False,True
1751,Zara Ahmed,21,Female,Sharjah,Self-Employed,10982.83,162653.06,12,791,1,False,False
1752,James Ali,34,Female,Dubai,Salaried,26902.05,149536.88,36,348,0,True,False
1753,Fatima Smith,26,Female,Sharjah,Self-Employed,19156.53,12267.54,24,647,2,False,True
1754,Laila Ahmed,52,Male,Abu Dhabi,Salaried,13634.99,105060.23,12,610,0,True,False
1755,James Ahmed,42,Male,Ajman,Self-Employed,18521.77,54053.22,60,628,0,True,False
1756,Khalid Khan,28,Female,Ajman,Self-Employed,16619.71,136773.92,12,309,1,False,True
1757,Ayesha Ali,50,Male,Dubai,Self-Employed,24007.61,18475.37,24,481,1,False,False
1758,Laila Khan,52,Female,Sharjah,Salaried,24487.04,67416.99,36,846,0,False,False
1759,Laila Smith,28,Male,Sharjah,Self-Employed,5488.34,74771.98,36,466,1,True,False
1760,Zara Khan,58,Female,Ajman,Self-Employed,25798.88,29985.37,12,795,2,False,False
1761,Laila Khan,39,Female,Ajman,Self-Employed,16533.37,107229.85,48,455,0,False,False
1762,Fatima Khan,53,Female,Sharjah,Salaried,23955.29,120194.3,60,819,1,False,False
1763,Ayesha Joseph,21,Female,Ajman,Salaried,28054.22,191232.99,48,369,0,True,False
1764,Khalid Joseph,23,Female,Ajman,Self-Employed,15975.82,81171.19,12,510,2,False,True
1765,Fatima Joseph,50,Male,Ajman,Salaried,21752.0,26225.81,48,544,1,True,True
1766,Zara Joseph,32,Male,Dubai,Self-Employed,18490.98,181191.18,24,594,0,True,False
1767,Fatima Ahmed,30,Male,Fujairah,Salaried,11305.78,82026.19,48,328,1,False,False
1768,John Joseph,60,Female,Abu Dhabi,Salaried,13525.59,112160.29,48,630,0,False,True
1769,Khalid Khan,36,Female,Dubai,Salaried,24636.75,173682.32,36,559,2,False,True
1770,Laila Khan,36,Male,Dubai,Salaried,11398.13,78800.9,36,446,2,True,False
1771,Laila Joseph,40,Male,Sharjah,Self-Employed,25017.86,101137.54,48,842,2,False,False
1772,John Smith,23,Male,Fujairah,Salaried,9219.59,57330.22,12,792,0,True,False
1773,Ayesha Ali,46,Female,Abu Dhabi,Salaried,18498.64,99675.31,60,795,0,False,False
1774,Sara Khan,31,Female,Fujairah,Self-Employed,24930.09,42999.42,12,785,2,False,False
1775,Sara Joseph,21,Male,Abu Dhabi,Salaried,18547.55,106246.1,48,304,0,False,True
1776,John Smith,54,Female,Sharjah,Self-Employed,22119.37,38511.97,12,450,2,True,False
1777,John Ahmed,52,Female,Sharjah,Self-Employed,28677.89,22696.42,36,842,1,True,False
1778,Sara Ahmed,38,Female,Ajman,Salaried,26861.15,70712.21,12,400,1,True,False
1779,Zara Joseph,37,Female,Abu Dhabi,Salaried,10745.29,147049.01,12,792,2,False,True
1780,Khalid Smith,33,Male,Fujairah,Self-Employed,17692.22,103748.14,24,521,1,True,False
1781,Sara Khan,42,Female,Fujairah,Salaried,10728.0,86253.83,12,574,2,False,False
1782,Sara Ali,50,Male,Dubai,Self-Employed,6107.12,30302.91,48,808,2,False,False
1783,John Ali,29,Female,Dubai,Salaried,6155.5,171193.3,24,661,0,True,False
1784,Ali Ali,49,Male,Sharjah,Salaried,23848.77,121243.21,60,465,2,True,False
1785,Ayesha Khan,28,Male,Ajman,Salaried,25051.81,132725.64,12,589,2,True,False
1786,Laila Khan,50,Female,Dubai,Self-Employed,27868.51,66815.08,48,543,2,False,True
1787,Ali Khan,59,Male,Fujairah,Salaried,22327.52,43785.27,60,781,2,False,True
1788,James Joseph,51,Male,Sharjah,Self-Employed,9781.73,68086.16,36,611,2,False,False
1789,Ali Ali,45,Female,Ajman,Salaried,13438.96,87159.12,36,528,2,True,False
1790,Zara Ali,24,Male,Sharjah,Salaried,21017.69,33818.6,48,728,0,True,False
1791,Zara Khan,21,Male,Ajman,Self-Employed,17073.23,100797.63,24,594,0,False,False
1792,Ali Smith,44,Female,Fujairah,Salaried,28071.07,51956.52,60,536,0,True,False
1793,Omar Ahmed,27,Female,Abu Dhabi,Self-Employed,11043.17,189402.32,12,771,0,True,False
1794,Sara Khan,52,Female,Ajman,Salaried,26970.05,130485.54,60,572,0,True,False
